날짜,NAV,시가,고가,저가,종가,거래량,괴리율,추적오차율
2019-04-03,29098.44,28690,29080,28625,29080,4978315,-0.06,2.34
2019-04-04,29149.52,29075,29295,29030,29110,7539387,-0.14,2.34
2019-04-05,29202.48,29115,29255,29095,29165,4884354,-0.13,2.34
2019-04-08,29171.79,29270,29290,29015,29095,7060006,-0.26,2.34
2019-04-09,29204.54,29130,29300,29035,29145,6079520,-0.2,2.34
2019-04-10,29325.34,29040,29300,29025,29295,6693837,-0.1,2.34
2019-04-11,29274.62,29330,29365,29125,29230,5394032,-0.15,2.34
2019-04-12,29369.53,29205,29360,29075,29300,6770661,-0.24,2.34
2019-04-15,29470.85,29390,29570,29390,29420,8161032,-0.17,2.34
2019-04-16,29594.5,29375,29555,29375,29535,4489986,-0.2,2.34
2019-04-17,29565.16,29550,29600,29480,29515,14532039,-0.17,2.34
2019-04-18,29112.44,29540,29575,29005,29045,6103943,-0.23,2.34
2019-04-19,29119.79,29155,29220,29045,29050,4435188,-0.24,2.34
2019-04-22,29118.04,29060,29230,28930,29055,4210414,-0.22,2.34
2019-04-23,29179.1,29050,29165,29000,29105,9322393,-0.25,2.34
2019-04-24,28901.66,29220,29245,28660,28790,6881915,-0.39,2.34
2019-04-25,28814.97,28755,28885,28675,28745,2042104,-0.24,2.34
2019-04-26,28199.85,28610,28690,28435,28575,2998903,1.33,2.44
2019-04-29,28746.23,28220,28675,28165,28675,3895679,-0.25,2.44
2019-04-30,28557.7,28675,28675,28260,28495,11613149,-0.22,2.44
2019-05-02,28678.26,28390,28700,28310,28620,3140273,-0.2,2.44
2019-05-03,28431.61,28600,28600,28315,28365,4037490,-0.23,2.44
2019-05-07,28195.86,28115,28165,27870,28140,6031804,-0.2,2.44
2019-05-08,28079.75,27775,28175,27765,28010,4741858,-0.25,2.44
2019-05-09,27164.43,27890,27935,27155,27190,9782530,0.09,2.44
2019-05-10,27268.97,27320,27445,26980,27240,9996751,-0.11,2.44
2019-05-13,26935.23,27030,27155,26870,26920,6223755,-0.06,2.44
2019-05-14,26919.0,26625,27060,26600,26870,12781784,-0.18,2.44
2019-05-15,27027.27,26960,27090,26750,26995,7750119,-0.12,2.44
2019-05-16,26661.61,26955,26995,26555,26615,11600662,-0.17,2.44
2019-05-17,26497.38,26740,26815,26400,26440,5768782,-0.22,2.44
2019-05-20,26557.63,26530,26770,26455,26510,4094300,-0.18,2.44
2019-05-21,26674.52,26510,26860,26480,26640,8480753,-0.13,2.44
2019-05-22,26726.95,26710,26770,26400,26700,5413542,-0.1,2.43
2019-05-23,26699.67,26700,26720,26465,26665,4373607,-0.13,2.43
2019-05-24,26503.58,26560,26645,26335,26470,4826996,-0.13,2.43
2019-05-27,26501.03,26440,26605,26345,26490,3887861,-0.04,2.43
2019-05-28,26532.05,26480,26620,26365,26530,4754081,-0.01,2.43
2019-05-29,26197.27,26445,26455,26050,26170,5625674,-0.1,2.43
2019-05-30,26453.24,26230,26430,26205,26410,5799380,-0.16,2.43
2019-05-31,26449.08,26360,26525,26190,26365,8648499,-0.32,2.43
2019-06-03,26875.99,26320,26830,26245,26800,4429349,-0.28,2.43
2019-06-04,26825.17,26780,26845,26685,26750,6590143,-0.28,2.43
2019-06-05,26858.4,27000,27060,26745,26780,5149198,-0.29,2.43
2019-06-07,26885.52,26780,26995,26615,26790,3812529,-0.36,2.43
2019-06-10,27269.4,26930,27240,26865,27180,4268408,-0.33,2.43
2019-06-11,27381.04,27130,27375,27105,27335,1706928,-0.17,2.43
2019-06-12,27333.18,27330,27430,27215,27240,2282361,-0.34,2.43
2019-06-13,27171.36,27140,27265,26830,27015,6197037,-0.58,2.43
2019-06-14,27105.88,27015,27160,26870,27010,5280405,-0.35,2.43
2019-06-17,27066.6,26985,27160,26925,27025,2996678,-0.15,2.43
2019-06-18,27192.79,27005,27200,26985,27160,4189376,-0.12,2.43
2019-06-19,27587.76,27465,27565,27415,27500,4524868,-0.32,2.43
2019-06-20,27657.97,27510,27610,27455,27595,5980640,-0.23,2.43
2019-06-21,27605.49,27610,27630,27465,27520,4705660,-0.31,2.43
2019-06-24,27615.28,27545,27680,27530,27565,4210396,-0.18,2.43
2019-06-25,27584.3,27540,27705,27415,27525,6611774,-0.21,2.43
2019-06-26,27609.51,27490,27625,27470,27555,9377268,-0.2,2.43
2019-06-27,27916.95,27635,27940,27580,27890,8137972,-0.1,2.45
2019-06-28,27891.9,27890,27935,27755,27820,5544259,-0.26,2.43
2019-07-01,27868.59,28030,28100,27785,27825,5590699,-0.16,2.43
2019-07-02,27738.81,27705,27830,27550,27670,6249746,-0.25,2.43
2019-07-03,27377.57,27650,27740,27275,27315,4859002,-0.23,2.43
2019-07-04,27594.48,27345,27550,27285,27545,5542178,-0.18,2.43
2019-07-05,27574.96,27550,27605,27335,27505,4648960,-0.25,2.43
2019-07-08,26994.11,27305,27305,26925,26930,5346522,-0.24,2.43
2019-07-09,26909.59,27010,27105,26875,26875,5626199,-0.13,2.43
2019-07-10,27013.07,26975,27110,26970,26975,4246072,-0.14,2.43
2019-07-11,27316.66,27135,27390,27105,27305,4345357,-0.04,2.43
2019-07-12,27406.91,27265,27405,27215,27365,2964836,-0.15,2.43
2019-07-15,27402.95,27275,27415,27185,27350,1991779,-0.19,2.43
2019-07-16,27544.48,27385,27535,27310,27470,4345962,-0.27,2.43
2019-07-17,27286.39,27310,27340,27130,27225,4148677,-0.22,2.43
2019-07-18,27205.66,27180,27260,27065,27165,4639673,-0.15,2.43
2019-07-19,27593.76,27315,27610,27315,27545,4620970,-0.18,2.43
2019-07-22,27593.33,27470,27620,27435,27535,4059703,-0.21,2.43
2019-07-23,27730.44,27600,27755,27555,27670,3929959,-0.22,2.43
2019-07-24,27460.57,27605,27740,27375,27405,4103414,-0.2,2.43
2019-07-25,27442.43,27480,27535,27215,27355,4769436,-0.32,2.43
2019-07-26,27363.05,27230,27335,27165,27295,2076932,-0.25,2.43
2019-07-29,26851.93,27250,27275,26830,26930,3331833,0.29,2.43
2019-07-30,26971.89,26955,27020,26885,26940,6347764,-0.12,2.43
2019-07-31,26710.1,26850,26975,26575,26670,4574038,-0.15,2.43
2019-08-01,26648.92,26505,26795,26490,26640,3951328,-0.03,2.43
2019-08-02,26373.09,26355,26420,26210,26340,6971159,-0.13,2.43
2019-08-05,25792.26,26210,26500,25730,25770,15872360,-0.09,2.43
2019-08-06,25413.47,25185,25745,25125,25410,12185499,-0.01,2.43
2019-08-07,25273.03,25410,25520,25160,25255,6901845,-0.07,2.43
2019-08-08,25313.29,25465,25580,25275,25365,6040438,0.2,2.43
2019-08-09,25558.06,25520,25645,25485,25540,5254973,-0.07,2.43
2019-08-12,25607.6,25560,25670,25480,25580,5376182,-0.11,2.43
2019-08-13,25355.99,25470,25480,25305,25320,5236137,-0.14,2.43
2019-08-14,25559.25,25570,25710,25480,25500,8178017,-0.23,2.43
2019-08-16,25462.35,25350,25415,25175,25415,4961381,-0.19,2.43
2019-08-19,25583.71,25575,25620,25465,25575,4439510,-0.03,2.43
2019-08-20,25877.79,25560,25875,25525,25825,5105754,-0.2,2.43
2019-08-21,25910.4,25775,25970,25760,25875,6792363,-0.14,2.43
2019-08-22,25700.07,25900,25900,25645,25670,5151999,-0.12,2.43
2019-08-23,25682.74,25560,25705,25530,25645,5315158,-0.15,2.43
2019-08-26,25290.46,25195,25330,25130,25270,3822419,-0.08,2.43
2019-08-27,25420.95,25395,25510,25295,25350,3628909,-0.28,2.43
2019-08-28,25623.69,25440,25615,25390,25595,3446267,-0.11,2.43
2019-08-29,25502.31,25605,25620,25395,25455,5459497,-0.19,2.43
2019-08-30,25971.91,25620,25980,25620,25875,5034907,-0.37,2.43
2019-09-02,25979.6,25840,25985,25810,25920,5522110,-0.23,2.43
2019-09-03,25895.07,25850,25990,25770,25820,5531496,-0.29,2.43
2019-09-04,26239.94,25800,26205,25775,26205,4401808,-0.13,2.43
2019-09-05,26515.33,26250,26620,26235,26435,6303976,-0.3,2.43
2019-09-06,26624.18,26615,26625,26490,26555,6789757,-0.26,2.43
2019-09-09,26812.16,26615,26885,26605,26770,3665074,-0.16,2.43
2019-09-10,26947.5,26800,26910,26750,26885,4072425,-0.23,2.43
2019-09-11,27154.85,26970,27130,26960,27085,4178533,-0.26,2.43
2019-09-16,27272.78,27195,27200,26975,27170,3819685,-0.38,2.44
2019-09-17,27238.45,27170,27230,27080,27160,6013912,-0.29,2.44
2019-09-18,27377.46,27210,27370,27120,27310,4144114,-0.25,2.44
2019-09-19,27563.01,27280,27610,27280,27490,5069415,-0.26,2.44
2019-09-20,27715.31,27480,27680,27440,27640,5226171,-0.27,2.44
2019-09-23,27736.0,27580,27705,27575,27675,4037781,-0.22,2.44
2019-09-24,27868.28,27675,27840,27580,27840,5340976,-0.1,2.44
2019-09-25,27511.79,27705,27720,27430,27440,5763988,-0.26,2.43
2019-09-26,27559.05,27530,27650,27360,27490,5175058,-0.25,2.43
2019-09-27,27268.74,27440,27445,27120,27200,3511954,-0.25,2.43
2019-09-30,27491.09,27135,27455,27085,27430,4366440,-0.22,2.43
2019-10-01,27577.7,27390,27620,27360,27495,2301038,-0.3,2.43
2019-10-02,26989.64,27300,27300,26910,26910,5181969,-0.3,2.43
2019-10-04,26873.1,26845,27090,26800,26800,5517315,-0.27,2.43
2019-10-07,26901.02,26930,27040,26775,26845,3762658,-0.21,2.43
2019-10-08,27270.75,26920,27255,26905,27240,4546050,-0.11,2.43
2019-10-10,27014.92,26940,27155,26690,27045,6976131,0.11,2.43
2019-10-11,27265.07,27265,27345,27140,27235,5643891,-0.11,2.43
2019-10-14,27558.59,27540,27650,27495,27515,5164975,-0.16,2.43
2019-10-15,27570.02,27470,27590,27470,27550,3840011,-0.07,2.43
2019-10-16,27768.28,27710,27840,27615,27705,5458572,-0.23,2.43
2019-10-17,27691.89,27735,27755,27565,27615,4776842,-0.28,2.43
2019-10-18,27413.76,27680,27790,27320,27340,6177146,-0.27,2.43
2019-10-21,27513.24,27365,27500,27365,27495,4122479,-0.07,2.43
2019-10-22,27877.52,27605,27900,27600,27860,5781773,-0.06,2.43
2019-10-23,27759.17,27800,27835,27630,27690,4893342,-0.25,2.43
2019-10-24,27807.44,27800,27840,27530,27765,5665603,-0.15,2.43
2019-10-25,27844.84,27845,27855,27665,27790,5139178,-0.2,2.43
2019-10-28,27916.08,27910,28035,27840,27895,4096113,-0.08,2.43
2019-10-29,27823.05,28005,28040,27790,27835,5513969,0.04,2.42
2019-10-30,27617.96,27795,27795,27535,27555,9460197,-0.23,2.42
2019-10-31,27649.71,27700,27935,27610,27660,8898602,0.04,2.42
2019-11-01,27910.23,27645,27870,27580,27870,6454065,-0.14,2.42
2019-11-04,28322.2,28130,28290,28030,28270,5395382,-0.18,2.42
2019-11-05,28506.24,28300,28480,28265,28460,5564582,-0.16,2.42
2019-11-06,28519.42,28460,28655,28410,28475,10161691,-0.16,2.42
2019-11-07,28505.3,28440,28510,28340,28440,6131191,-0.23,2.42
2019-11-08,28380.89,28590,28640,28315,28345,5305643,-0.13,2.42
2019-11-11,28152.12,28330,28340,28075,28125,6818265,-0.1,2.42
2019-11-12,28431.27,28200,28385,28110,28375,6359356,-0.2,2.42
2019-11-13,28193.02,28280,28280,28075,28145,4864168,-0.17,2.42
2019-11-14,28457.39,28200,28370,28140,28370,4613557,-0.31,2.42
2019-11-15,28794.82,28440,28800,28365,28770,5760390,-0.09,2.42
2019-11-18,28784.48,28745,28780,28645,28740,5057125,-0.15,2.42
2019-11-19,28688.98,28595,28650,28410,28615,4429797,-0.26,2.42
2019-11-20,28287.06,28470,28550,28235,28245,5636452,-0.15,2.42
2019-11-21,27893.27,28215,28245,27755,27830,6763335,-0.23,2.42
2019-11-22,28007.07,27865,28015,27855,27965,5160995,-0.15,2.42
2019-11-25,28283.5,28135,28370,28130,28275,5374312,-0.03,2.42
2019-11-26,28250.68,28335,28515,28280,28280,5389081,0.1,2.42
2019-11-27,28350.18,28365,28465,28170,28310,4811190,-0.14,2.42
2019-11-28,28188.94,28185,28305,28115,28185,4570934,-0.01,2.42
2019-11-29,27742.79,28245,28285,27680,27700,5197991,-0.15,2.42
2019-12-02,27808.28,27875,27980,27765,27790,6322101,-0.07,2.42
2019-12-03,27683.11,27550,27700,27420,27650,4002906,-0.12,0.49
2019-12-04,27478.41,27465,27520,27325,27465,4910700,-0.05,0.49
2019-12-05,27393.74,27610,27695,27285,27400,5578222,0.02,0.49
2019-12-06,27719.24,27510,27755,27510,27720,7610072,0.0,0.49
2019-12-09,27865.21,27860,27925,27750,27845,7642071,-0.07,0.49
2019-12-10,27995.07,27760,28005,27730,27985,5955793,-0.04,0.49
2019-12-11,28092.31,27975,28145,27900,28095,5802618,0.01,0.49
2019-12-12,28576.48,28260,28605,28215,28605,7154565,0.1,0.49
2019-12-13,29078.11,28965,29075,28915,29050,7460134,-0.1,0.49
2019-12-16,29040.94,29050,29145,29020,29040,5343450,-0.0,0.49
2019-12-17,29506.56,29155,29495,29110,29440,10572974,-0.23,0.49
2019-12-18,29487.4,29480,29625,29365,29435,6714137,-0.18,0.49
2019-12-19,29494.03,29540,29625,29330,29465,6879979,-0.1,0.49
2019-12-20,29596.57,29570,29605,29430,29530,7391862,-0.22,0.49
2019-12-23,29550.5,29650,29655,29445,29525,7256939,-0.09,0.49
2019-12-24,29352.88,29545,29565,29310,29335,5534357,-0.06,0.49
2019-12-26,29470.85,29330,29455,29235,29455,4166555,-0.05,0.49
2019-12-27,30010.27,29580,30140,29535,29885,5550797,-0.42,0.49
2019-12-30,29864.14,29970,29980,29780,29780,7585912,-0.28,0.49
2020-01-02,29522.38,29805,29880,29410,29465,4789390,-0.19,0.49
2020-01-03,29561.03,29725,29890,29305,29460,7936853,-0.34,0.49
2020-01-06,29329.73,29255,29340,29175,29235,5762210,-0.32,0.49
2020-01-07,29610.48,29430,29645,29360,29530,5533809,-0.27,0.49
2020-01-08,29428.39,29305,29500,29150,29340,6391090,-0.3,0.49
2020-01-09,29923.84,29745,29830,29635,29830,4573148,-0.31,0.49
2020-01-10,30192.95,29830,30100,29825,30075,10309217,-0.39,0.49
2020-01-13,30496.57,30075,30405,30055,30385,5358828,-0.37,0.49
2020-01-14,30639.87,30545,30740,30505,30530,5973830,-0.36,0.49
2020-01-15,30458.78,30460,30500,30300,30350,4884428,-0.36,0.49
2020-01-16,30764.95,30350,30670,30315,30660,6501932,-0.34,0.49
2020-01-17,30816.58,30815,30995,30665,30730,12015359,-0.28,0.48
2020-01-20,31040.84,30865,31135,30850,30960,5988445,-0.26,0.49
2020-01-21,30698.95,30935,30995,30580,30615,6020932,-0.27,0.49
2020-01-22,31095.89,30550,31050,30535,31020,6071067,-0.24,0.49
2020-01-23,30719.4,30820,30860,30590,30615,5616217,-0.34,0.49
2020-01-28,29760.57,29900,30055,29535,29685,8162182,-0.25,0.49
2020-01-29,29833.51,29815,29940,29635,29785,2968338,-0.16,0.49
2020-01-30,29270.53,29695,29765,29095,29175,8272628,-0.33,0.49
2020-01-31,28888.84,29370,29485,28865,28865,6526581,-0.08,0.49
2020-02-03,28938.98,28540,28995,28400,28895,8098264,-0.15,0.49
2020-02-04,29497.41,28900,29475,28875,29390,16169654,-0.36,0.49
2020-02-05,29631.81,29690,29765,29380,29535,8868720,-0.33,0.49
2020-02-06,30493.97,29855,30465,29810,30415,7722910,-0.26,0.49
2020-02-07,30250.53,30350,30350,29970,30160,6169272,-0.3,0.49
2020-02-10,30056.64,29815,30030,29690,30000,5082298,-0.19,0.49
2020-02-11,30359.8,30095,30480,30095,30290,7530168,-0.23,0.49
2020-02-12,30585.05,30255,30590,30170,30540,6612638,-0.15,0.49
2020-02-13,30522.68,30610,30790,30385,30465,7663996,-0.19,0.49
2020-02-14,30729.14,30410,30770,30265,30650,7689460,-0.26,0.49
2020-02-17,30706.2,30600,30760,30470,30625,4963297,-0.26,0.49
2020-02-18,30199.99,30400,30470,30095,30140,8312299,-0.2,0.49
2020-02-19,30261.98,30300,30360,29915,30195,7434476,-0.22,0.49
2020-02-20,30097.02,30390,30480,29860,30040,5903424,-0.19,0.49
2020-02-21,29663.71,29620,29880,29540,29610,9081063,-0.18,0.49
2020-02-24,28531.99,29110,29110,28475,28495,13008286,-0.13,0.5
2020-02-25,28850.43,28480,28820,28350,28810,12962540,-0.14,0.5
2020-02-26,28418.76,28390,28565,28185,28390,10156099,-0.1,0.5
2020-02-27,28135.31,28380,28470,28000,28095,12999942,-0.14,0.5
2020-02-28,27223.98,27685,27780,27135,27190,21569026,-0.12,0.5
2020-03-02,27458.11,27325,27615,26980,27450,14261805,-0.03,0.5
2020-03-03,27581.93,28065,28130,27440,27575,9381632,-0.03,0.5
2020-03-04,28238.76,27360,28245,27360,28200,6264173,-0.14,0.5
2020-03-05,28556.05,28370,28580,28125,28450,7628273,-0.37,0.5
2020-03-06,27932.29,28075,28190,27745,27880,9932090,-0.19,0.5
2020-03-09,26728.72,27000,27120,26525,26705,14239886,-0.09,0.51
2020-03-10,26888.98,26660,26940,26495,26855,22616889,-0.13,0.51
2020-03-11,26120.85,26810,26870,25945,26055,18777209,-0.25,0.51
2020-03-12,25175.7,25860,25910,24700,25180,27452828,0.02,0.51
2020-03-13,24484.14,23225,25045,23060,24530,33779250,0.19,0.51
2020-03-16,23709.34,24700,24970,23570,23640,40169708,-0.29,0.51
2020-03-17,23102.46,22775,23815,22595,23110,47261837,0.03,0.52
2020-03-18,21991.03,23120,23295,21840,21840,28297687,-0.69,0.52
2020-03-19,20334.43,22335,22490,19945,20240,58833336,-0.46,0.53
2020-03-20,21779.11,20825,21795,20385,21795,40017034,0.07,0.55
2020-03-23,20593.25,20230,21020,20190,20515,22468822,-0.38,0.55
2020-03-24,22433.78,21100,22420,20795,22420,19045947,-0.06,0.59
2020-03-25,23694.29,23090,23760,22780,23705,35369755,0.05,0.6
2020-03-26,23345.11,23695,24050,22885,23245,16524210,-0.43,0.6
2020-03-27,23795.57,24230,24350,23010,23805,18297580,0.04,0.6
2020-03-30,23717.25,23060,23910,22915,23665,15830905,-0.22,0.6
2020-03-31,24157.52,23815,24140,23640,24085,11805006,-0.3,0.6
2020-04-01,23105.09,23870,24145,22955,22955,18755243,-0.65,0.6
2020-04-02,23655.28,23075,23665,22755,23660,14879115,0.02,0.61
2020-04-03,23640.95,23710,23865,23315,23600,14820692,-0.17,0.61
2020-04-06,24555.96,23835,24580,23810,24540,13525642,-0.06,0.61
2020-04-07,24963.33,24910,25190,24495,24925,13142304,-0.15,0.61
2020-04-08,24662.09,24795,25115,24560,24560,13752160,-0.41,0.61
2020-04-09,25035.3,24990,25030,24685,24950,20087230,-0.34,0.61
2020-04-10,25273.41,24900,25195,24820,25160,12118561,-0.45,0.61
2020-04-13,24809.92,25085,25085,24720,24730,29125922,-0.32,0.61
2020-04-14,25218.16,24940,25295,24855,25160,18968821,-0.23,0.61
2020-04-16,25184.13,24895,25205,24750,25160,10387408,-0.1,0.61
2020-04-17,25977.69,25675,26135,25650,25925,14393872,-0.2,0.61
2020-04-20,25688.18,25890,25980,25545,25615,10896948,-0.28,0.62
2020-04-21,25410.92,25490,25595,24910,25330,19428876,-0.32,0.61
2020-04-22,25659.58,24990,25650,24855,25550,20758778,-0.43,0.61
2020-04-23,25845.39,25710,25950,25555,25800,16564812,-0.18,0.61
2020-04-24,25496.28,25650,25705,25300,25415,5665238,-0.32,0.61
2020-04-27,25531.16,25505,26020,25465,25920,6073175,1.52,0.62
2020-04-28,25687.46,25590,25740,25335,25650,8888687,-0.15,0.62
2020-04-29,25862.75,25680,25995,25605,25820,9920999,-0.17,0.62
2020-05-04,25106.0,25320,25385,25000,25035,16246928,-0.28,0.62
2020-05-06,25546.57,25500,25500,25125,25500,9817501,-0.18,0.62
2020-05-07,25491.31,25405,25625,25315,25440,8295859,-0.2,0.62
2020-05-08,25708.59,25610,25845,25610,25660,6344169,-0.19,0.62
2020-05-11,25539.66,25720,25885,25440,25475,5840969,-0.25,0.62
2020-05-12,25381.76,25505,25530,25075,25295,12606799,-0.34,0.62
2020-05-13,25629.14,25000,25585,24965,25585,8804409,-0.17,0.62
2020-05-14,25406.88,25350,25420,25170,25315,6845402,-0.36,0.62
2020-05-15,25421.91,25525,25525,25190,25375,8330517,-0.18,0.62
2020-05-18,25587.53,25505,25620,25285,25540,8440792,-0.19,0.62
2020-05-19,26224.58,26110,26260,26020,26200,6511539,-0.09,0.62
2020-05-20,26317.98,26095,26335,26075,26260,7803384,-0.22,0.62
2020-05-21,26421.6,26420,26465,26300,26375,7349419,-0.18,0.62
2020-05-22,26007.28,26375,26410,25815,25930,8722528,-0.3,0.62
2020-05-25,26322.87,26070,26260,25885,26255,7870015,-0.26,0.62
2020-05-26,26778.96,26295,26730,26280,26730,8550753,-0.18,0.62
2020-05-27,26811.14,26605,26885,26555,26745,9678327,-0.25,0.62
2020-05-28,26875.53,26940,27110,26510,26825,11259761,-0.19,0.62
2020-05-29,26877.98,26650,26950,26520,26775,8025387,-0.38,0.62
2020-06-01,27366.71,26840,27305,26840,27305,7635308,-0.23,0.62
2020-06-02,27656.03,27305,27635,27240,27590,8962275,-0.24,0.62
2020-06-03,28640.86,27830,28775,27830,28600,9242864,-0.14,0.62
2020-06-04,28698.7,28965,29280,28535,28635,13622699,-0.22,0.62
2020-06-05,29111.76,28565,29145,28480,29115,12354444,0.01,0.62
2020-06-08,29126.35,29500,29635,28975,29075,12853647,-0.18,0.62
2020-06-09,29181.17,29290,29485,28785,29090,8090984,-0.31,0.62
2020-06-10,29238.64,29080,29300,28965,29180,5956101,-0.2,0.62
2020-06-11,28905.93,28950,29185,28390,28700,11008509,-0.71,0.62
2020-06-12,28219.79,27670,28185,27570,28115,14498204,-0.37,0.62
2020-06-15,26835.64,27800,28025,26700,26700,19839278,-0.51,0.62
2020-06-16,28299.73,27390,28340,27355,28340,13674388,0.14,0.62
2020-06-17,28343.94,28275,28465,27795,28260,12947904,-0.3,0.62
2020-06-18,28232.84,28135,28300,27955,28180,8460740,-0.19,0.62
2020-06-19,28377.66,28450,28480,27805,28280,10473952,-0.34,0.62
2020-06-22,28183.69,28025,28325,27985,28080,7235378,-0.37,0.62
2020-06-23,28234.51,28310,28550,27880,28155,13605697,-0.28,0.62
2020-06-24,28710.85,28290,28780,28280,28615,10043416,-0.33,0.62
2020-06-25,28013.0,28190,28375,27895,27895,16722205,-0.42,0.62
2020-06-26,28376.36,28165,28425,28005,28285,17767862,-0.32,0.62
2020-06-29,27909.88,27935,28195,27730,27830,11620840,-0.29,0.59
2020-06-30,28115.48,28230,28430,28070,28070,8825458,-0.16,0.59
2020-07-01,28134.66,28385,28415,28005,28085,7064646,-0.18,0.59
2020-07-02,28494.7,28165,28440,28145,28440,5244743,-0.19,0.59
2020-07-03,28696.94,28550,28690,28400,28675,5969979,-0.08,0.59
2020-07-06,29169.6,28735,29180,28690,29115,8976920,-0.19,0.59
2020-07-07,28783.46,29280,29365,28745,28765,8036945,-0.06,0.59
2020-07-08,28704.52,28765,28895,28600,28680,8350106,-0.09,0.59
2020-07-09,28832.66,28825,29030,28785,28815,7999963,-0.06,0.59
2020-07-10,28611.59,28870,28890,28405,28535,7551985,-0.27,0.59
2020-07-13,29090.83,28830,29105,28725,29080,6123517,-0.04,0.59
2020-07-14,29070.17,28875,29035,28755,29035,7040841,-0.12,0.59
2020-07-15,29334.09,29350,29535,29175,29325,8271873,-0.03,0.59
2020-07-16,29033.15,29325,29340,28920,29005,7683914,-0.1,0.59
2020-07-17,29265.52,29045,29270,29040,29225,7377264,-0.14,0.59
2020-07-20,29189.81,29310,29355,28965,29155,6251010,-0.12,0.59
2020-07-21,29624.41,29420,29695,29390,29580,7783442,-0.15,0.59
2020-07-22,29512.79,29570,29685,29420,29470,7870260,-0.14,0.59
2020-07-23,29344.99,29480,29480,29095,29295,7666171,-0.17,0.59
2020-07-24,29174.36,29050,29320,29005,29135,5295252,-0.13,0.59
2020-07-27,29458.86,29085,29580,29070,29415,6314605,-0.15,0.59
2020-07-28,30122.55,29625,30190,29625,30030,6583116,-0.31,0.59
2020-07-29,30178.85,30030,30380,30005,30185,7738550,0.02,0.59
2020-07-30,30238.62,30250,30400,30160,30170,6405757,-0.23,0.59
2020-07-31,29984.92,30295,30415,29880,29930,7041240,-0.18,0.59
2020-08-03,29998.47,29935,30015,29740,29930,5779845,-0.23,0.59
2020-08-04,30357.14,30110,30405,30105,30290,6553108,-0.22,0.59
2020-08-05,30716.77,30375,30625,30270,30620,6970956,-0.32,0.59
2020-08-06,31186.18,30720,31280,30720,31105,9737686,-0.26,0.59
2020-08-07,31311.15,31200,31395,30965,31235,8117901,-0.24,0.59
2020-08-10,31729.63,31180,31760,31145,31700,8958091,-0.09,0.59
2020-08-11,32155.0,31775,32275,31715,32100,8920112,-0.17,0.59
2020-08-12,32320.36,31985,32275,31735,32275,9089171,-0.14,0.59
2020-08-13,32384.64,32605,32625,31925,32260,9597011,-0.38,0.59
2020-08-14,31974.79,32215,32255,31635,31920,9653402,-0.17,0.59
2020-08-18,31333.91,32035,32170,31165,31260,7648247,-0.24,0.59
2020-08-19,31404.05,31480,31690,31330,31370,8223239,-0.11,0.59
2020-08-20,30207.72,31110,31255,30115,30160,9622016,-0.16,0.59
2020-08-21,30664.68,30510,30980,30305,30615,8562418,-0.16,0.59
2020-08-24,30982.67,30690,31010,30360,30955,9377237,-0.09,0.59
2020-08-25,31408.72,31180,31415,31040,31360,8475635,-0.16,0.59
2020-08-26,31468.86,31330,31490,30965,31365,7714651,-0.33,0.59
2020-08-27,31187.66,31435,31485,31085,31085,7345523,-0.33,0.59
2020-08-28,31273.94,31305,31600,31075,31250,7408689,-0.08,0.59
2020-08-31,30762.55,31480,31615,30745,30745,8711694,-0.06,0.59
2020-09-01,31029.79,30805,31100,30750,30985,7493901,-0.14,0.59
2020-09-02,31199.56,31195,31290,30840,31145,7560477,-0.17,0.59
2020-09-03,31692.18,31440,31730,31420,31615,8461492,-0.24,0.59
2020-09-04,31251.85,30810,31225,30790,31175,7887225,-0.25,0.59
2020-09-07,31414.25,31175,31410,31055,31315,10257977,-0.32,0.59
2020-09-08,31784.59,31580,31715,31450,31715,11877933,-0.22,0.59
2020-09-09,31423.72,31335,31555,31270,31325,10100726,-0.31,0.59
2020-09-10,31699.1,31625,31760,31530,31625,8741013,-0.23,0.59
2020-09-11,31690.03,31475,31635,31285,31605,10201920,-0.27,0.59
2020-09-14,32143.01,31885,32080,31815,32030,7625773,-0.35,0.59
2020-09-15,32381.08,32135,32310,32005,32280,10677521,-0.31,0.58
2020-09-16,32276.26,32255,32380,32130,32190,10288274,-0.27,0.58
2020-09-17,31844.66,32120,32155,31655,31715,12123444,-0.41,0.58
2020-09-18,31884.34,31850,31915,31625,31820,8980905,-0.2,0.58
2020-09-21,31634.4,31780,32060,31465,31550,8383712,-0.27,0.59
2020-09-22,30922.1,31495,31560,30680,30815,17549251,-0.35,0.58
2020-09-23,31004.16,31005,31085,30325,30930,19878820,-0.24,0.58
2020-09-24,30287.46,30535,30645,30200,30215,20693973,-0.24,0.58
2020-09-25,30396.34,30425,30490,30205,30350,11753401,-0.15,0.58
2020-09-28,30800.74,30645,30870,30525,30795,6694635,-0.02,0.57
2020-09-29,31041.7,31105,31195,30940,31085,11352046,0.14,0.56
2020-10-05,31447.3,31070,31540,31015,31425,9539416,-0.07,0.57
2020-10-06,31541.78,31550,31710,31395,31495,8756429,-0.15,0.57
2020-10-07,31831.48,31300,31815,31255,31800,6787573,-0.1,0.57
2020-10-08,31843.14,32020,32080,31710,31810,8573418,-0.1,0.57
2020-10-12,32010.44,32015,32055,31845,31940,8038874,-0.22,0.57
2020-10-13,32052.75,32130,32170,31725,31965,10130871,-0.27,0.57
